"""Longitude (x)","""""Latitude (y)""""","""""Station Name""""","""""Climate ID""""","""""Date/Time""""","""""Year""""","""""Month""""","""""Day""""","""""Time""""","""""Temp (°C)""""","""""Temp Flag""""","""""Dew Point Temp (°C)""""","""""Dew Point Temp Flag""""","""""Rel Hum (%)""""","""""Rel Hum Flag""""","""""Wind Dir (10s deg)""""","""""Wind Dir Flag""""","""""Wind Spd (km/h)""""","""""Wind Spd Flag""""","""""Visibility (km)""""","""""Visibility Flag""""","""""Stn Press (kPa)""""","""""Stn Press Flag""""","""""Hmdx""""","""""Hmdx Flag""""","""""Wind Chill""""","""""Wind Chill Flag""""","""""Weather"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-13 06:00""""","""""2019""""","""""05""""","""""13""""","""""06:00""""","""""5.0""""","""""""""","""""3.8""""","""""""""","""""92""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.43""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-13 07:00""""","""""2019""""","""""05""""","""""13""""","""""07:00""""","""""5.1""""","""""""""","""""3.9""""","""""""""","""""92""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.44""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-13 08:00""""","""""2019""""","""""05""""","""""13""""","""""08:00""""","""""5.0""""","""""""""","""""4.0""""","""""""""","""""93""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.42""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-13 09:00""""","""""2019""""","""""05""""","""""13""""","""""09:00""""","""""5.3""""","""""""""","""""4.2""""","""""""""","""""93""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.42""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-13 10:00""""","""""2019""""","""""05""""","""""13""""","""""10:00""""","""""5.5""""","""""""""","""""4.4""""","""""""""","""""93""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.39""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-13 11:00""""","""""2019""""","""""05""""","""""13""""","""""11:00""""","""""5.8""""","""""""""","""""4.6""""","""""""""","""""92""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.37""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-13 12:00""""","""""2019""""","""""05""""","""""13""""","""""12:00""""","""""6.0""""","""""""""","""""4.7""""","""""""""","""""92""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.36""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-13 13:00""""","""""2019""""","""""05""""","""""13""""","""""13:00""""","""""6.1""""","""""""""","""""4.9""""","""""""""","""""92""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.35""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-13 14:00""""","""""2019""""","""""05""""","""""13""""","""""14:00""""","""""6.0""""","""""""""","""""4.9""""","""""""""","""""92""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.38""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-13 15:00""""","""""2019""""","""""05""""","""""13""""","""""15:00""""","""""6.7""""","""""""""","""""5.5""""","""""""""","""""92""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.38""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-13 16:00""""","""""2019""""","""""05""""","""""13""""","""""16:00""""","""""7.1""""","""""""""","""""5.7""""","""""""""","""""91""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.36""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-13 17:00""""","""""2019""""","""""05""""","""""13""""","""""17:00""""","""""7.2""""","""""""""","""""5.8""""","""""""""","""""90""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.43""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-13 18:00""""","""""2019""""","""""05""""","""""13""""","""""18:00""""","""""7.6""""","""""""""","""""6.0""""","""""""""","""""89""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.44""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-13 19:00""""","""""2019""""","""""05""""","""""13""""","""""19:00""""","""""7.4""""","""""""""","""""5.8""""","""""""""","""""90""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.49""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-13 20:00""""","""""2019""""","""""05""""","""""13""""","""""20:00""""","""""7.5""""","""""""""","""""6.1""""","""""""""","""""91""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.53""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-13 21:00""""","""""2019""""","""""05""""","""""13""""","""""21:00""""","""""7.6""""","""""""""","""""6.3""""","""""""""","""""91""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.56""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-13 22:00""""","""""2019""""","""""05""""","""""13""""","""""22:00""""","""""7.7""""","""""""""","""""6.3""""","""""""""","""""91""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.57""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-13 23:00""""","""""2019""""","""""05""""","""""13""""","""""23:00""""","""""7.7""""","""""""""","""""6.2""""","""""""""","""""90""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.59""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 00:00""""","""""2019""""","""""05""""","""""14""""","""""00:00""""","""""7.7""""","""""""""","""""6.2""""","""""""""","""""90""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.59""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 01:00""""","""""2019""""","""""05""""","""""14""""","""""01:00""""","""""7.5""""","""""""""","""""6.0""""","""""""""","""""90""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.58""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 02:00""""","""""2019""""","""""05""""","""""14""""","""""02:00""""","""""7.2""""","""""""""","""""5.8""""","""""""""","""""91""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.58""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 03:00""""","""""2019""""","""""05""""","""""14""""","""""03:00""""","""""6.7""""","""""""""","""""5.2""""","""""""""","""""91""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.62""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 04:00""""","""""2019""""","""""05""""","""""14""""","""""04:00""""","""""6.7""""","""""""""","""""4.9""""","""""""""","""""88""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.66""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 05:00""""","""""2019""""","""""05""""","""""14""""","""""05:00""""","""""7.0""""","""""""""","""""5.0""""","""""""""","""""87""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.72""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 06:00""""","""""2019""""","""""05""""","""""14""""","""""06:00""""","""""6.6""""","""""""""","""""4.6""""","""""""""","""""87""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.83""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 07:00""""","""""2019""""","""""05""""","""""14""""","""""07:00""""","""""7.1""""","""""""""","""""4.6""""","""""""""","""""85""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.89""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 08:00""""","""""2019""""","""""05""""","""""14""""","""""08:00""""","""""7.5""""","""""""""","""""4.8""""","""""""""","""""83""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.94""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 09:00""""","""""2019""""","""""05""""","""""14""""","""""09:00""""","""""8.8""""","""""""""","""""5.3""""","""""""""","""""79""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.95""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 10:00""""","""""2019""""","""""05""""","""""14""""","""""10:00""""","""""9.1""""","""""""""","""""4.4""""","""""""""","""""72""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.96""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 11:00""""","""""2019""""","""""05""""","""""14""""","""""11:00""""","""""10.4""""","""""""""","""""4.4""""","""""""""","""""67""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.98""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 12:00""""","""""2019""""","""""05""""","""""14""""","""""12:00""""","""""11.3""""","""""""""","""""4.8""""","""""""""","""""64""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.97""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 13:00""""","""""2019""""","""""05""""","""""14""""","""""13:00""""","""""12.4""""","""""""""","""""4.9""""","""""""""","""""60""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.97""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 14:00""""","""""2019""""","""""05""""","""""14""""","""""14:00""""","""""13.5""""","""""""""","""""5.2""""","""""""""","""""57""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.96""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 15:00""""","""""2019""""","""""05""""","""""14""""","""""15:00""""","""""14.5""""","""""""""","""""4.4""""","""""""""","""""51""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.91""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 16:00""""","""""2019""""","""""05""""","""""14""""","""""16:00""""","""""15.1""""","""""""""","""""1.4""""","""""""""","""""39""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.87""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 17:00""""","""""2019""""","""""05""""","""""14""""","""""17:00""""","""""15.3""""","""""""""","""""0.8""""","""""""""","""""37""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.88""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 18:00""""","""""2019""""","""""05""""","""""14""""","""""18:00""""","""""15.4""""","""""""""","""""-0.6""""","""""""""","""""33""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.87""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 19:00""""","""""2019""""","""""05""""","""""14""""","""""19:00""""","""""14.7""""","""""""""","""""-0.6""""","""""""""","""""35""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.89""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 20:00""""","""""2019""""","""""05""""","""""14""""","""""20:00""""","""""11.4""""","""""""""","""""3.4""""","""""""""","""""58""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.92""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 21:00""""","""""2019""""","""""05""""","""""14""""","""""21:00""""","""""10.2""""","""""""""","""""5.0""""","""""""""","""""70""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.95""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 22:00""""","""""2019""""","""""05""""","""""14""""","""""22:00""""","""""9.8""""","""""""""","""""6.3""""","""""""""","""""79""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.96""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-14 23:00""""","""""2019""""","""""05""""","""""14""""","""""23:00""""","""""8.6""""","""""""""","""""5.9""""","""""""""","""""83""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.93""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 00:00""""","""""2019""""","""""05""""","""""15""""","""""00:00""""","""""8.1""""","""""""""","""""5.8""""","""""""""","""""85""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.89""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 01:00""""","""""2019""""","""""05""""","""""15""""","""""01:00""""","""""8.3""""","""""""""","""""6.0""""","""""""""","""""86""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.83""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 02:00""""","""""2019""""","""""05""""","""""15""""","""""02:00""""","""""7.4""""","""""""""","""""5.6""""","""""""""","""""88""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.79""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 03:00""""","""""2019""""","""""05""""","""""15""""","""""03:00""""","""""7.2""""","""""""""","""""5.1""""","""""""""","""""87""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.76""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 04:00""""","""""2019""""","""""05""""","""""15""""","""""04:00""""","""""7.2""""","""""""""","""""3.2""""","""""""""","""""75""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.73""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 05:00""""","""""2019""""","""""05""""","""""15""""","""""05:00""""","""""8.2""""","""""""""","""""3.0""""","""""""""","""""70""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.71""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 06:00""""","""""2019""""","""""05""""","""""15""""","""""06:00""""","""""9.8""""","""""""""","""""2.7""""","""""""""","""""61""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.75""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 07:00""""","""""2019""""","""""05""""","""""15""""","""""07:00""""","""""10.0""""","""""""""","""""4.0""""","""""""""","""""66""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.76""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 08:00""""","""""2019""""","""""05""""","""""15""""","""""08:00""""","""""11.5""""","""""""""","""""2.6""""","""""""""","""""54""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.76""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 09:00""""","""""2019""""","""""05""""","""""15""""","""""09:00""""","""""15.7""""","""""""""","""""3.2""""","""""""""","""""43""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.73""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 10:00""""","""""2019""""","""""05""""","""""15""""","""""10:00""""","""""19.3""""","""""""""","""""3.4""""","""""""""","""""35""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.70""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 11:00""""","""""2019""""","""""05""""","""""15""""","""""11:00""""","""""17.9""""","""""""""","""""3.6""""","""""""""","""""38""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.70""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 12:00""""","""""2019""""","""""05""""","""""15""""","""""12:00""""","""""20.3""""","""""""""","""""2.5""""","""""""""","""""31""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.65""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 13:00""""","""""2019""""","""""05""""","""""15""""","""""13:00""""","""""19.0""""","""""""""","""""3.1""""","""""""""","""""35""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.65""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 14:00""""","""""2019""""","""""05""""","""""15""""","""""14:00""""","""""18.1""""","""""""""","""""4.1""""","""""""""","""""40""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.65""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 15:00""""","""""2019""""","""""05""""","""""15""""","""""15:00""""","""""14.9""""","""""""""","""""8.8""""","""""""""","""""67""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.58""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 16:00""""","""""2019""""","""""05""""","""""15""""","""""16:00""""","""""16.7""""","""""""""","""""8.6""""","""""""""","""""59""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.60""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 17:00""""","""""2019""""","""""05""""","""""15""""","""""17:00""""","""""18.3""""","""""""""","""""6.3""""","""""""""","""""46""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.58""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 18:00""""","""""2019""""","""""05""""","""""15""""","""""18:00""""","""""12.2""""","""""""""","""""8.6""""","""""""""","""""79""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.60""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 19:00""""","""""2019""""","""""05""""","""""15""""","""""19:00""""","""""11.7""""","""""""""","""""8.1""""","""""""""","""""79""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.63""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 20:00""""","""""2019""""","""""05""""","""""15""""","""""20:00""""","""""11.5""""","""""""""","""""8.7""""","""""""""","""""83""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.66""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 21:00""""","""""2019""""","""""05""""","""""15""""","""""21:00""""","""""10.8""""","""""""""","""""8.6""""","""""""""","""""86""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.70""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 22:00""""","""""2019""""","""""05""""","""""15""""","""""22:00""""","""""11.3""""","""""""""","""""8.9""""","""""""""","""""85""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.72""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-15 23:00""""","""""2019""""","""""05""""","""""15""""","""""23:00""""","""""12.6""""","""""""""","""""7.7""""","""""""""","""""72""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.74""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-16 00:00""""","""""2019""""","""""05""""","""""16""""","""""00:00""""","""""12.8""""","""""""""","""""6.8""""","""""""""","""""67""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.74""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-16 01:00""""","""""2019""""","""""05""""","""""16""""","""""01:00""""","""""11.5""""","""""""""","""""6.5""""","""""""""","""""71""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.74""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-16 02:00""""","""""2019""""","""""05""""","""""16""""","""""02:00""""","""""11.0""""","""""""""","""""6.2""""","""""""""","""""72""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.75""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-16 03:00""""","""""2019""""","""""05""""","""""16""""","""""03:00""""","""""11.0""""","""""""""","""""6.3""""","""""""""","""""73""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.79""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-16 04:00""""","""""2019""""","""""05""""","""""16""""","""""04:00""""","""""10.0""""","""""""""","""""5.8""""","""""""""","""""75""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.82""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-05-16 05:00""""","""""2019""""","""""05""""","""""16""""","""""05:00""""","""""9.8""""","""""""""","""""5.7""""","""""""""","""""76""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.90""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
