"""Longitude (x)","""""Latitude (y)""""","""""Station Name""""","""""Climate ID""""","""""Date/Time""""","""""Year""""","""""Month""""","""""Day""""","""""Time""""","""""Temp (°C)""""","""""Temp Flag""""","""""Dew Point Temp (°C)""""","""""Dew Point Temp Flag""""","""""Rel Hum (%)""""","""""Rel Hum Flag""""","""""Wind Dir (10s deg)""""","""""Wind Dir Flag""""","""""Wind Spd (km/h)""""","""""Wind Spd Flag""""","""""Visibility (km)""""","""""Visibility Flag""""","""""Stn Press (kPa)""""","""""Stn Press Flag""""","""""Hmdx""""","""""Hmdx Flag""""","""""Wind Chill""""","""""Wind Chill Flag""""","""""Weather"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-22 23:00""""","""""2015""""","""""07""""","""""22""""","""""23:00""""","""""18.0""""","""""""""","""""8.5""""","""""""""","""""54""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.00""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 00:00""""","""""2015""""","""""07""""","""""23""""","""""00:00""""","""""17.2""""","""""""""","""""9.3""""","""""""""","""""60""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.04""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 01:00""""","""""2015""""","""""07""""","""""23""""","""""01:00""""","""""16.9""""","""""""""","""""9.2""""","""""""""","""""61""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.04""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 02:00""""","""""2015""""","""""07""""","""""23""""","""""02:00""""","""""16.1""""","""""""""","""""8.7""""","""""""""","""""62""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.04""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 03:00""""","""""2015""""","""""07""""","""""23""""","""""03:00""""","""""14.9""""","""""""""","""""9.1""""","""""""""","""""68""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.06""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 04:00""""","""""2015""""","""""07""""","""""23""""","""""04:00""""","""""14.6""""","""""""""","""""8.9""""","""""""""","""""69""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.07""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 05:00""""","""""2015""""","""""07""""","""""23""""","""""05:00""""","""""14.9""""","""""""""","""""8.7""""","""""""""","""""66""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.08""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 06:00""""","""""2015""""","""""07""""","""""23""""","""""06:00""""","""""16.2""""","""""""""","""""8.7""""","""""""""","""""61""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.09""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 07:00""""","""""2015""""","""""07""""","""""23""""","""""07:00""""","""""18.8""""","""""""""","""""8.9""""","""""""""","""""53""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.12""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 08:00""""","""""2015""""","""""07""""","""""23""""","""""08:00""""","""""20.7""""","""""""""","""""8.7""""","""""""""","""""46""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.14""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 09:00""""","""""2015""""","""""07""""","""""23""""","""""09:00""""","""""23.2""""","""""""""","""""7.7""""","""""""""","""""37""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.13""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 10:00""""","""""2015""""","""""07""""","""""23""""","""""10:00""""","""""23.8""""","""""""""","""""9.6""""","""""""""","""""41""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.11""""","""""""""","""""25""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 11:00""""","""""2015""""","""""07""""","""""23""""","""""11:00""""","""""24.1""""","""""""""","""""7.4""""","""""""""","""""34""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.09""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 12:00""""","""""2015""""","""""07""""","""""23""""","""""12:00""""","""""25.6""""","""""""""","""""8.4""""","""""""""","""""34""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.05""""","""""""""","""""26""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 13:00""""","""""2015""""","""""07""""","""""23""""","""""13:00""""","""""25.8""""","""""""""","""""6.9""""","""""""""","""""30""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.02""""","""""""""","""""26""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 14:00""""","""""2015""""","""""07""""","""""23""""","""""14:00""""","""""26.7""""","""""""""","""""8.3""""","""""""""","""""31""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.02""""","""""""""","""""27""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 15:00""""","""""2015""""","""""07""""","""""23""""","""""15:00""""","""""26.2""""","""""""""","""""8.7""""","""""""""","""""33""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.00""""","""""""""","""""27""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 16:00""""","""""2015""""","""""07""""","""""23""""","""""16:00""""","""""25.9""""","""""""""","""""8.9""""","""""""""","""""34""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.97""""","""""""""","""""27""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 17:00""""","""""2015""""","""""07""""","""""23""""","""""17:00""""","""""25.6""""","""""""""","""""8.7""""","""""""""","""""34""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.96""""","""""""""","""""26""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 18:00""""","""""2015""""","""""07""""","""""23""""","""""18:00""""","""""24.7""""","""""""""","""""8.9""""","""""""""","""""37""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.94""""","""""""""","""""25""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 19:00""""","""""2015""""","""""07""""","""""23""""","""""19:00""""","""""24.2""""","""""""""","""""7.9""""","""""""""","""""35""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.96""""","""""""""","""""25""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 20:00""""","""""2015""""","""""07""""","""""23""""","""""20:00""""","""""23.0""""","""""""""","""""9.0""""","""""""""","""""41""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.00""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 21:00""""","""""2015""""","""""07""""","""""23""""","""""21:00""""","""""22.8""""","""""""""","""""7.7""""","""""""""","""""38""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.07""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 22:00""""","""""2015""""","""""07""""","""""23""""","""""22:00""""","""""22.0""""","""""""""","""""8.2""""","""""""""","""""41""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.08""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-23 23:00""""","""""2015""""","""""07""""","""""23""""","""""23:00""""","""""21.2""""","""""""""","""""8.2""""","""""""""","""""43""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.12""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 00:00""""","""""2015""""","""""07""""","""""24""""","""""00:00""""","""""20.2""""","""""""""","""""8.7""""","""""""""","""""48""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.10""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 01:00""""","""""2015""""","""""07""""","""""24""""","""""01:00""""","""""19.1""""","""""""""","""""9.2""""","""""""""","""""53""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.14""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 02:00""""","""""2015""""","""""07""""","""""24""""","""""02:00""""","""""17.4""""","""""""""","""""10.6""""","""""""""","""""64""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.17""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 03:00""""","""""2015""""","""""07""""","""""24""""","""""03:00""""","""""16.7""""","""""""""","""""10.6""""","""""""""","""""67""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.16""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 04:00""""","""""2015""""","""""07""""","""""24""""","""""04:00""""","""""15.5""""","""""""""","""""10.4""""","""""""""","""""72""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.20""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 05:00""""","""""2015""""","""""07""""","""""24""""","""""05:00""""","""""14.9""""","""""""""","""""10.9""""","""""""""","""""77""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.24""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 06:00""""","""""2015""""","""""07""""","""""24""""","""""06:00""""","""""15.2""""","""""""""","""""10.5""""","""""""""","""""74""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.22""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 07:00""""","""""2015""""","""""07""""","""""24""""","""""07:00""""","""""18.6""""","""""""""","""""9.8""""","""""""""","""""56""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.22""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 08:00""""","""""2015""""","""""07""""","""""24""""","""""08:00""""","""""21.8""""","""""""""","""""9.5""""","""""""""","""""45""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.24""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 09:00""""","""""2015""""","""""07""""","""""24""""","""""09:00""""","""""23.4""""","""""""""","""""9.0""""","""""""""","""""40""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.23""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 10:00""""","""""2015""""","""""07""""","""""24""""","""""10:00""""","""""24.7""""","""""""""","""""10.5""""","""""""""","""""41""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.18""""","""""""""","""""26""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 11:00""""","""""2015""""","""""07""""","""""24""""","""""11:00""""","""""25.1""""","""""""""","""""11.1""""","""""""""","""""42""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.19""""","""""""""","""""27""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 12:00""""","""""2015""""","""""07""""","""""24""""","""""12:00""""","""""26.2""""","""""""""","""""8.7""""","""""""""","""""33""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.19""""","""""""""","""""27""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 13:00""""","""""2015""""","""""07""""","""""24""""","""""13:00""""","""""26.4""""","""""""""","""""8.8""""","""""""""","""""33""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.17""""","""""""""","""""27""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 14:00""""","""""2015""""","""""07""""","""""24""""","""""14:00""""","""""27.5""""","""""""""","""""10.1""""","""""""""","""""34""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.12""""","""""""""","""""29""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 15:00""""","""""2015""""","""""07""""","""""24""""","""""15:00""""","""""27.6""""","""""""""","""""8.6""""","""""""""","""""30""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.07""""","""""""""","""""28""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 16:00""""","""""2015""""","""""07""""","""""24""""","""""16:00""""","""""27.4""""","""""""""","""""8.7""""","""""""""","""""31""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.03""""","""""""""","""""28""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 17:00""""","""""2015""""","""""07""""","""""24""""","""""17:00""""","""""26.9""""","""""""""","""""10.0""""","""""""""","""""35""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.03""""","""""""""","""""28""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 18:00""""","""""2015""""","""""07""""","""""24""""","""""18:00""""","""""25.9""""","""""""""","""""13.4""""","""""""""","""""46""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.03""""","""""""""","""""29""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 19:00""""","""""2015""""","""""07""""","""""24""""","""""19:00""""","""""24.5""""","""""""""","""""14.2""""","""""""""","""""53""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.02""""","""""""""","""""28""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 20:00""""","""""2015""""","""""07""""","""""24""""","""""20:00""""","""""23.4""""","""""""""","""""13.5""""","""""""""","""""54""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.00""""","""""""""","""""26""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 21:00""""","""""2015""""","""""07""""","""""24""""","""""21:00""""","""""23.5""""","""""""""","""""10.7""""","""""""""","""""44""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.06""""","""""""""","""""25""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 22:00""""","""""2015""""","""""07""""","""""24""""","""""22:00""""","""""22.8""""","""""""""","""""11.7""""","""""""""","""""50""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.05""""","""""""""","""""25""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-24 23:00""""","""""2015""""","""""07""""","""""24""""","""""23:00""""","""""21.5""""","""""""""","""""12.4""""","""""""""","""""56""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.04""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 00:00""""","""""2015""""","""""07""""","""""25""""","""""00:00""""","""""21.2""""","""""""""","""""13.1""""","""""""""","""""60""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.01""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 01:00""""","""""2015""""","""""07""""","""""25""""","""""01:00""""","""""21.6""""","""""""""","""""13.9""""","""""""""","""""61""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.00""""","""""""""","""""25""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 02:00""""","""""2015""""","""""07""""","""""25""""","""""02:00""""","""""21.5""""","""""""""","""""12.9""""","""""""""","""""58""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.99""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 03:00""""","""""2015""""","""""07""""","""""25""""","""""03:00""""","""""21.0""""","""""""""","""""13.4""""","""""""""","""""62""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.99""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 04:00""""","""""2015""""","""""07""""","""""25""""","""""04:00""""","""""20.8""""","""""""""","""""14.0""""","""""""""","""""65""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.99""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 05:00""""","""""2015""""","""""07""""","""""25""""","""""05:00""""","""""20.8""""","""""""""","""""14.7""""","""""""""","""""68""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.98""""","""""""""","""""25""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 06:00""""","""""2015""""","""""07""""","""""25""""","""""06:00""""","""""21.2""""","""""""""","""""15.4""""","""""""""","""""69""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.02""""","""""""""","""""25""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 07:00""""","""""2015""""","""""07""""","""""25""""","""""07:00""""","""""22.5""""","""""""""","""""16.2""""","""""""""","""""68""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.97""""","""""""""","""""27""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 08:00""""","""""2015""""","""""07""""","""""25""""","""""08:00""""","""""23.3""""","""""""""","""""16.6""""","""""""""","""""66""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.01""""","""""""""","""""28""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 09:00""""","""""2015""""","""""07""""","""""25""""","""""09:00""""","""""24.1""""","""""""""","""""16.9""""","""""""""","""""64""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.01""""","""""""""","""""29""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 10:00""""","""""2015""""","""""07""""","""""25""""","""""10:00""""","""""25.7""""","""""""""","""""17.2""""","""""""""","""""60""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.97""""","""""""""","""""31""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 11:00""""","""""2015""""","""""07""""","""""25""""","""""11:00""""","""""26.4""""","""""""""","""""17.6""""","""""""""","""""59""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.98""""","""""""""","""""32""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 12:00""""","""""2015""""","""""07""""","""""25""""","""""12:00""""","""""27.2""""","""""""""","""""18.2""""","""""""""","""""58""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.92""""","""""""""","""""33""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 13:00""""","""""2015""""","""""07""""","""""25""""","""""13:00""""","""""26.7""""","""""""""","""""18.8""""","""""""""","""""62""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.85""""","""""""""","""""33""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 14:00""""","""""2015""""","""""07""""","""""25""""","""""14:00""""","""""28.0""""","""""""""","""""17.9""""","""""""""","""""54""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.77""""","""""""""","""""34""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 15:00""""","""""2015""""","""""07""""","""""25""""","""""15:00""""","""""27.4""""","""""""""","""""17.7""""","""""""""","""""56""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.70""""","""""""""","""""33""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 16:00""""","""""2015""""","""""07""""","""""25""""","""""16:00""""","""""27.8""""","""""""""","""""16.2""""","""""""""","""""49""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.65""""","""""""""","""""33""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 17:00""""","""""2015""""","""""07""""","""""25""""","""""17:00""""","""""28.3""""","""""""""","""""16.2""""","""""""""","""""48""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.62""""","""""""""","""""33""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 18:00""""","""""2015""""","""""07""""","""""25""""","""""18:00""""","""""28.4""""","""""""""","""""15.9""""","""""""""","""""47""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.61""""","""""""""","""""33""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 19:00""""","""""2015""""","""""07""""","""""25""""","""""19:00""""","""""27.6""""","""""""""","""""17.2""""","""""""""","""""53""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.67""""","""""""""","""""33""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 20:00""""","""""2015""""","""""07""""","""""25""""","""""20:00""""","""""27.1""""","""""""""","""""18.0""""","""""""""","""""58""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.70""""","""""""""","""""33""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 21:00""""","""""2015""""","""""07""""","""""25""""","""""21:00""""","""""25.8""""","""""""""","""""18.2""""","""""""""","""""63""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.76""""","""""""""","""""32""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-07-25 22:00""""","""""2015""""","""""07""""","""""25""""","""""22:00""""","""""24.9""""","""""""""","""""18.4""""","""""""""","""""67""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.76""""","""""""""","""""31""""","""""""""","""""""""","""""""""","""""NA"""""""
